TIMESTAMP,FORECAST
20131115 12:00,0.22663331
20131115 13:00,0.5015166
20131115 14:00,0.7143846
20131115 15:00,0.70798635
20131115 16:00,0.6903139
20131115 17:00,0.66422766
20131115 18:00,0.64548975
20131115 19:00,0.6420227
20131115 20:00,0.64634126
20131115 21:00,0.63941455
20131115 22:00,0.6595563
20131115 23:00,0.61514425
20131116 0:00,0.5363016
20131116 1:00,0.30185136
20131116 2:00,0.20180202
20131116 3:00,0.21470761
20131116 4:00,0.25891328
20131116 5:00,0.35507232
20131116 6:00,0.45130032
20131116 7:00,0.5140118
20131116 8:00,0.54409677
20131116 9:00,0.46113908
20131116 10:00,0.39548597
20131116 11:00,0.40173003
20131116 12:00,0.47956613
20131116 13:00,0.46273097
20131116 14:00,0.41633517
20131116 15:00,0.357784
20131116 16:00,0.29404977
20131116 17:00,0.26667604
20131116 18:00,0.27356336
20131116 19:00,0.27967077
20131116 20:00,0.30149436
20131116 21:00,0.3964614
20131116 22:00,0.4671345
20131116 23:00,0.48279986
20131117 0:00,0.42027235
20131117 1:00,0.27646562
20131117 2:00,0.2607701
20131117 3:00,0.22951534
20131117 4:00,0.18679157
20131117 5:00,0.16405654
20131117 6:00,0.17567772
20131117 7:00,0.19966742
20131117 8:00,0.22564822
20131117 9:00,0.11584365
20131117 10:00,0.18058392
20131117 11:00,0.24370551
20131117 12:00,0.22790906
20131117 13:00,0.19719511
20131117 14:00,0.18411149
20131117 15:00,0.1564616
20131117 16:00,0.13466331
20131117 17:00,0.11370383
20131117 18:00,0.119590074
20131117 19:00,0.16968803
20131117 20:00,0.16210449
20131117 21:00,0.23605213
20131117 22:00,0.27374545
20131117 23:00,0.4304704
20131118 0:00,0.3445227
20131118 1:00,0.31220564
20131118 2:00,0.27081993
20131118 3:00,0.24235377
20131118 4:00,0.22586903
20131118 5:00,0.20616105
20131118 6:00,0.18550596
20131118 7:00,0.19180888
20131118 8:00,0.23178336
20131118 9:00,0.22287148
20131118 10:00,0.21714693
20131118 11:00,0.20470244
20131118 12:00,0.0071863346
20131118 13:00,0.22619697
20131118 14:00,0.18727612
20131118 15:00,0.2074403
20131118 16:00,0.28167847
20131118 17:00,0.33040032
20131118 18:00,0.343849
20131118 19:00,0.34913948
20131118 20:00,0.35154605
20131118 21:00,0.43792692
20131118 22:00,0.47486755
20131118 23:00,0.6054637
20131119 0:00,0.6929888
20131119 1:00,0.63212186
20131119 2:00,0.5686899
20131119 3:00,0.50095046
20131119 4:00,0.48706773
20131119 5:00,0.46701077
20131119 6:00,0.45005748
20131119 7:00,0.4477992
20131119 8:00,0.34031573
20131119 9:00,0.10797614
20131119 10:00,0.51307553
20131119 11:00,0.41836697
20131119 12:00,0.41091338
20131119 13:00,0.5446045
20131119 14:00,0.5861029
20131119 15:00,0.37519327
20131119 16:00,0.46674275
20131119 17:00,0.45783743
20131119 18:00,0.38497743
20131119 19:00,0.2703266
20131119 20:00,0.34018442
20131119 21:00,0.25701526
20131119 22:00,0.35179585
20131119 23:00,0.39412895
20131120 0:00,0.47847942
20131120 1:00,0.15261403
20131120 2:00,0.15215187
20131120 3:00,0.3170943
20131120 4:00,0.5257307
20131120 5:00,0.5884376
20131120 6:00,0.5799101
20131120 7:00,0.5880059
20131120 8:00,0.61438656
20131120 9:00,0.7595213
20131120 10:00,0.7271889
20131120 11:00,0.62790185
20131120 12:00,0.526842
20131120 13:00,0.42960057
20131120 14:00,0.40155795
20131120 15:00,0.3862932
20131120 16:00,0.34306005
20131120 17:00,0.2317394
20131120 18:00,0.24097753
20131120 19:00,0.24587956
20131120 20:00,0.29502773
20131120 21:00,0.40781212
20131120 22:00,0.3694449
20131120 23:00,0.3313345
20131121 0:00,0.26460662
20131121 1:00,0.14531201
20131121 2:00,0.250483
20131121 3:00,0.3709244
20131121 4:00,0.44547665
20131121 5:00,0.48070285
20131121 6:00,0.5004052
20131121 7:00,0.53956586
20131121 8:00,0.62209797
20131121 9:00,0.6348443
20131121 10:00,0.5215396
20131121 11:00,0.4551886
20131121 12:00,0.4009562
20131121 13:00,0.32774976
20131121 14:00,0.24390021
20131121 15:00,0.25027013
20131121 16:00,0.18697354
20131121 17:00,0.1327532
20131121 18:00,0.10889405
20131121 19:00,0.09185198
20131121 20:00,0.1378299
20131121 21:00,0.23668227
20131121 22:00,0.4024645
20131121 23:00,0.3972091
20131122 0:00,0.3580752
20131122 1:00,0.4281203
20131122 2:00,0.43999058
20131122 3:00,0.4322591
20131122 4:00,0.46804187
20131122 5:00,0.53795934
20131122 6:00,0.6054067
20131122 7:00,0.6328675
20131122 8:00,0.6438301
20131122 9:00,0.62359446
20131122 10:00,0.59229314
20131122 11:00,0.52382946
20131122 12:00,0.41637704
20131122 13:00,0.3305381
20131122 14:00,0.2839647
20131122 15:00,0.24401245
20131122 16:00,0.23993078
20131122 17:00,0.22887641
20131122 18:00,0.23107257
20131122 19:00,0.23006028
20131122 20:00,0.22858784
20131122 21:00,0.3029916
20131122 22:00,0.4842424
20131122 23:00,0.539677
20131123 0:00,0.46626517
20131123 1:00,0.47910193
20131123 2:00,0.4141223
20131123 3:00,0.40297252
20131123 4:00,0.42065606
20131123 5:00,0.4543977
20131123 6:00,0.45410824
20131123 7:00,0.48732165
20131123 8:00,0.5975236
20131123 9:00,0.5967698
20131123 10:00,0.43972018
20131123 11:00,0.38855842
20131123 12:00,0.2939077
20131123 13:00,0.28590545
20131123 14:00,0.3236224
20131123 15:00,0.3213419
20131123 16:00,0.34297884
20131123 17:00,0.32270566
20131123 18:00,0.28237173
20131123 19:00,0.2525446
20131123 20:00,0.29842994
20131123 21:00,0.4102836
20131123 22:00,0.41039813
20131123 23:00,0.33097613
20131124 0:00,0.24598223
20131124 1:00,0.08748567
20131124 2:00,0.049491648
20131124 3:00,0.07463539
20131124 4:00,0.113941014
20131124 5:00,0.15691906
20131124 6:00,0.1991834
20131124 7:00,0.2408281
20131124 8:00,0.25372317
20131124 9:00,0.2488999
20131124 10:00,0.2743698
20131124 11:00,0.37870666
20131124 12:00,0.43954128
20131124 13:00,0.48935947
20131124 14:00,0.49312577
20131124 15:00,0.4685923
20131124 16:00,0.42986593
20131124 17:00,0.39846602
20131124 18:00,0.36617607
20131124 19:00,0.36690906
20131124 20:00,0.39480242
20131124 21:00,0.45850232
20131124 22:00,0.49604836
20131124 23:00,0.5026538
20131125 0:00,0.40157515
20131125 1:00,0.16552076
20131125 2:00,0.041371617
20131125 3:00,0.0121955685
20131125 4:00,0.008579668
20131125 5:00,0.007003542
20131125 6:00,0.005890012
20131125 7:00,0.006616492
20131125 8:00,0.0123224035
20131125 9:00,0.049847815
20131125 10:00,0.2410515
20131125 11:00,0.3732864
20131125 12:00,0.31173903
20131125 13:00,0.34551698
20131125 14:00,0.41496167
20131125 15:00,0.45628348
20131125 16:00,0.46514013
20131125 17:00,0.47299
20131125 18:00,0.4639588
20131125 19:00,0.455038
20131125 20:00,0.41590172
20131125 21:00,0.48882833
20131125 22:00,0.52518284
20131125 23:00,0.5067545
20131126 0:00,0.36926517
20131126 1:00,0.09379403
20131126 2:00,0.04819757
20131126 3:00,0.035103735
20131126 4:00,0.03798798
20131126 5:00,0.06380996
20131126 6:00,0.10272673
20131126 7:00,0.15136896
20131126 8:00,0.19950894
20131126 9:00,0.120616615
20131126 10:00,0.21835822
20131126 11:00,0.4290781
20131126 12:00,0.5699634
20131126 13:00,0.46847767
20131126 14:00,0.48236778
20131126 15:00,0.5174196
20131126 16:00,0.5602194
20131126 17:00,0.60119456
20131126 18:00,0.60063475
20131126 19:00,0.5933638
20131126 20:00,0.5985525
20131126 21:00,0.6672719
20131126 22:00,0.64807814
20131126 23:00,0.71322805
20131127 0:00,0.76243657
20131127 1:00,0.70631117
20131127 2:00,0.66848505
20131127 3:00,0.65645605
20131127 4:00,0.6525106
20131127 5:00,0.6383772
20131127 6:00,0.5971568
20131127 7:00,0.5437755
20131127 8:00,0.45219767
20131127 9:00,0.08839849
20131127 10:00,0.2065224
20131127 11:00,0.5848185
20131127 12:00,0.5319943
20131127 13:00,0.46036303
20131127 14:00,0.35630628
20131127 15:00,0.07184623
20131127 16:00,0.013110898
20131127 17:00,0.028930891
20131127 18:00,0.03099816
20131127 19:00,0.027547892
20131127 20:00,0.01952793
20131127 21:00,0.042149562
20131127 22:00,0.5174178
20131127 23:00,0.7215334
20131128 0:00,0.72988075
20131128 1:00,0.48541203
20131128 2:00,0.69585305
20131128 3:00,0.5229908
20131128 4:00,0.5355084
20131128 5:00,0.6331321
20131128 6:00,0.5338796
20131128 7:00,0.2598281
20131128 8:00,0.37804234
20131128 9:00,0.37038538
20131128 10:00,0.48640826
20131128 11:00,0.46871933
20131128 12:00,0.46345887
20131128 13:00,0.5916143
20131128 14:00,0.5905337
20131128 15:00,0.5604584
20131128 16:00,0.5864008
20131128 17:00,0.55991125
20131128 18:00,0.6065658
20131128 19:00,0.6161556
20131128 20:00,0.623232
20131128 21:00,0.6905759
20131128 22:00,0.71504736
20131128 23:00,0.70147234
20131129 0:00,0.6731307
20131129 1:00,0.62274754
20131129 2:00,0.5588551
20131129 3:00,0.53571683
20131129 4:00,0.5406324
20131129 5:00,0.5396781
20131129 6:00,0.5504661
20131129 7:00,0.5759718
20131129 8:00,0.60674024
20131129 9:00,0.56439966
20131129 10:00,0.4280931
20131129 11:00,0.4709188
20131129 12:00,0.5444718
20131129 13:00,0.60539657
20131129 14:00,0.64624643
20131129 15:00,0.6778824
20131129 16:00,0.682039
20131129 17:00,0.6840388
20131129 18:00,0.7029445
20131129 19:00,0.731708
20131129 20:00,0.7464959
20131129 21:00,0.78208524
20131129 22:00,0.83940434
20131129 23:00,0.8493231
20131130 0:00,0.8407044
20131130 1:00,0.7778322
20131130 2:00,0.7409393
20131130 3:00,0.6711119
20131130 4:00,0.63473606
20131130 5:00,0.6190022
20131130 6:00,0.60435635
20131130 7:00,0.5977607
20131130 8:00,0.63510305
20131130 9:00,0.4915404
20131130 10:00,0.48842314
20131130 11:00,0.57665604
20131130 12:00,0.63760716
20131130 13:00,0.67751354
20131130 14:00,0.736646
20131130 15:00,0.79292136
20131130 16:00,0.7301625
20131130 17:00,0.6607688
20131130 18:00,0.716462
20131130 19:00,0.73087275
20131130 20:00,0.81519717
20131130 21:00,0.8621463
20131130 22:00,0.8325395
20131130 23:00,0.774249
20131201 0:00,0.663822
